latitude,longitude,depth,mag,id,place,type
24.8885,122.078,7.042,4.4,us7000j2cx,"34 km SE of Jiufen, Taiwan",earthquake
66.5196,-169.7163,17.1,2.6,ak0238jas78,"91 km NNW of Diomede, Alaska",earthquake
14.3045,-94.0854,10,5.3,us7000j2ce,"160 km SW of La Esperanza (El Zapotal), Mexico",earthquake
36.4922,70.7018,193.786,5.9,us7000j2b9,"43 km SSW of Jurm, Afghanistan",earthquake
-22.8663,-68.4443,124.7,4.6,us7000j2az,"25 km WNW of San Pedro de Atacama, Chile",earthquake
52.2404,-174.3804,128.2,2.9,ak0238hp3lz,"13 km WNW of Atka, Alaska",earthquake
53.8825,-35.1033,10,4.9,us7000j2ap,Reykjanes Ridge,earthquake
33.3955,-116.393,3.82,2.59,ci40153855,"16km N of Borrego Springs, CA",earthquake
45.5023,-111.6946,5,3.3,us7000j292,"17 km N of Ennis, Montana",earthquake
53.2047,-164.348,21.3,2.7,ak0238eo7qb,"Unimak Island region, Alaska",earthquake
42.1623,142.0916,106.185,4.3,us7000j28s,"29 km SW of Shizunai-furukawachō, Japan",earthquake
17.8825,-66.85,12.11,2.94,pr71391068,"11 km SSE of Maria Antonia, Puerto Rico",earthquake
-14.9683,166.8464,24.394,5.3,us7000j28m,Vanuatu,earthquake
19.229,-155.3933333,33.54,3.51,hv73295577,"9 km ENE of Pāhala, Hawaii",earthquake
53.8944,-165.3914,65.3,2.8,ak0238czk50,"36 km SE of Akutan, Alaska",earthquake
24.1399,95.9162,12.642,4.6,us7000j28c,Myanmar,earthquake
-33.7203,118.2694,10.734,4.7,us7000j285,Western Australia,earthquake
23.2178,121.5972,39.669,4.2,us7000j283,"84 km S of Hualien City, Taiwan",earthquake
37.91,101.1284,12.578,4.9,us7000j27u,"114 km SW of Jinchang, China",earthquake
-59.297,-23.7335,10,4.9,us7000j27t,South Sandwich Islands region,earthquake
-23.5332,-114.8196,10,4.5,us7000j4qj,Easter Island region,earthquake
19.10116667,-67.93466667,50.18,3.31,pr71391048,"75 km NE of Punta Cana, Dominican Republic",earthquake
52.7054,-35.0517,10,4.5,us7000j27w,Reykjanes Ridge,earthquake
-10.6035,-74.8614,121.093,4.8,us7000j27d,"35 km N of Santa Rosa, Peru",earthquake
17.98466667,-66.88716667,12.97,2.84,pr71391028,"0 km NNE of Maria Antonia, Puerto Rico",earthquake
18.4573,145.3864,288.312,4.5,us7000j4qm,"Pagan region, Northern Mariana Islands",earthquake
42.2625,-122.0838333,16.26,2.53,uw61901446,"25 km W of Klamath Falls, Oregon",earthquake
52.1204,-169.6426,41.594,3.9,us7000j4qi,"Fox Islands, Aleutian Islands, Alaska",earthquake
55.6202,-156.7679,15,2.5,ak0238b11cc,"126 km SE of Chignik, Alaska",earthquake
-18.9226,-177.0972,393.297,4.8,us7000j272,Fiji region,earthquake
19.40299988,-155.2879944,0.980000019,2.5,hv73295332,"7 km SW of Volcano, Hawaii",earthquake
19.39266667,-155.2796667,1.85,2.48,hv73295327,"7 km SW of Volcano, Hawaii",earthquake
2.0929,127.8829,10,4.2,us7000j4ql,"42 km NNW of Tobelo, Indonesia",earthquake
-18.3572,-177.9669,584.474,4.6,us7000j4qf,"289 km E of Levuka, Fiji",earthquake
-7.3229,128.6204,124.722,4.5,us7000j4qk,"Kepulauan Barat Daya, Indonesia",earthquake
55.0924,-156.5908,11.4,3.1,ak0238ad0l6,south of Alaska,earthquake
51.6255,-176.4688,44.917,2.5,us7000j5yq,"29 km SSE of Adak, Alaska",earthquake
51.6193,178.711,73.81,2.8,us7000j5yp,"Rat Islands, Aleutian Islands, Alaska",earthquake
60.0048,-147.4059,10.1,2.8,ak0237044ek,"34 km ESE of Chenega, Alaska",earthquake
-19.1636,-68.9655,126.284,5.1,us7000j25w,"154 km SSW of Curahuara de Carangas, Bolivia",earthquake
-2.5114,140.7551,10,4.4,us7000j47f,"near the north coast of Papua, Indonesia",earthquake
36.0211667,-117.7673333,1.5,3,ci40153687,"16km NE of Little Lake, CA",earthquake
47.7828,152.4908,133.5,4,us7000j47e,Kuril Islands,earthquake
38.7972,23.6294,8.805,4.4,us7000j252,"13 km E of Mantoúdi, Greece",earthquake
52.205,-170.1473,35,3.2,us7000j5wl,"119 km SW of Nikolski, Alaska",earthquake
-30.7607,-71.5101,35,4,us7000j24y,"34 km WSW of Ovalle, Chile",earthquake
-28.4014,-178.3055,10,4.6,us7000j47d,Kermadec Islands region,earthquake
-7.1158,105.1207,35,4.6,us7000j479,"Java, Indonesia",earthquake
55.9201,-155.8299,17.3,3,ak0236wiz89,"153 km SW of Akhiok, Alaska",earthquake
18.83966667,-154.9016667,43.96,3,hv73295042,"69 km S of Leilani Estates, Hawaii",earthquake
3.6158,126.9023,42.509,4.4,us7000j23n,"242 km NNW of Tobelo, Indonesia",earthquake
18.4156,-69.0763,116.913,4.3,us7000j23e,"11 km W of La Romana, Dominican Republic",earthquake
54.6006,-159.7453,26.027,2.7,us7000j5wj,"95 km SSE of Sand Point, Alaska",earthquake
3.4965,126.6943,50.551,4.2,us7000j476,"244 km NW of Tobelo, Indonesia",earthquake
3.5691,126.7719,49.297,4.3,us7000j475,"245 km NW of Tobelo, Indonesia",earthquake
26.8335,55.1568,16.611,4.1,us7000j23c,"41 km NE of Bandar-e Lengeh, Iran",earthquake
65.35,-144.8121,8.1,3.8,ak0236vqk1t,"24 km S of Central, Alaska",earthquake
-23.0579,-68.9523,106.604,4.5,us7000j22x,"66 km S of Calama, Chile",earthquake
-2.4959,140.7411,19.763,5.1,us7000j22n,"near the north coast of Papua, Indonesia",earthquake
-6.1707,149.1598,60.403,4.5,us7000j474,"43 km W of Kandrian, Papua New Guinea",earthquake
63.2121,-148.9041,4.9,3.2,ak0236t0c6k,"20 km S of Cantwell, Alaska",earthquake
31.60915019,-103.969743,8.638098145,2.9,tx2023agjr,"36 km NNW of Toyah, Texas",earthquake
31.606508,-103.969597,8.496704102,2.8,tx2023agjq,"36 km NNW of Toyah, Texas",earthquake
13.9811,145.2285,118.031,4.4,us7000j47j,Guam region,earthquake
2.4129,128.5835,73.634,4.2,us7000j46z,"99 km NE of Tobelo, Indonesia",earthquake
53.4894,-166.6461,89.9,2.5,ak0236stoci,"43 km S of Unalaska, Alaska",earthquake
52.0376,174.8223,48.951,4.6,us7000j21j,"Near Islands, Aleutian Islands, Alaska",earthquake
61.9264,-151.3576,81.6,2.8,ak0236sflkm,"7 km SSE of Skwentna, Alaska",earthquake
42.7635,140.8293,150.971,4.2,us7000j46y,"Hokkaido, Japan region",earthquake
54.5826,-149.8362,9.835,3.1,us7000j5v3,south of Alaska,earthquake
31.7032,73.979,10,4.2,us7000j22v,"1 km SSW of Shekhupura, Pakistan",earthquake
32.156,-116.9501667,5.56,2.47,ci40153527,"8km SSW of Primo Tapia, B.C., MX",earthquake
58.439,-153.5308,66.5,2.6,ak0236rodsh,"55 km NW of Aleneva, Alaska",earthquake
18.175,-67.0045,25,3.09,pr71390863,"2 km WSW of Maricao, Puerto Rico",earthquake
-2.541,140.6961,28.62,4.2,us7000j470,"2 km WSW of Jayapura, Indonesia",earthquake
40.384,-125.4953333,9.79,2.9,nc73828681,"103km W of Petrolia, CA",earthquake
54.4983,-163.2931,10.005,3.1,us7000j20q,"40 km S of False Pass, Alaska",earthquake
19.18,-155.5111667,35.26,3.28,hv73294497,"4 km SW of Pāhala, Hawaii",earthquake
17.9415,-66.91233333,14.77,2.79,pr71390828,Puerto Rico region,earthquake
61.0206,-149.2313,19.5,2.5,ak0236pgv1s,"9 km NNW of Girdwood, Alaska",earthquake
38.5425,-119.541,3.58,2.84,nc73828626,"6km WNW of Walker, CA",earthquake
31.69159742,-104.4890112,6.594311523,3.2,tx2023afwf,"54 km S of Whites City, New Mexico",earthquake
-23.0376,-179.3436,468.324,4.5,us7000j46r,south of the Fiji Islands,earthquake
-10.7304,113.4073,25.287,4.6,us7000j46q,"270 km S of Kencong, Indonesia",earthquake
52.1663,-165.4001,31.6,2.6,ak0236ol60f,south of the Aleutian Islands,earthquake
-2.4039,140.9103,12.013,4.6,us7000j46p,"25 km NE of Jayapura, Indonesia",earthquake
51.3282,-179.1681,23.9,2.5,ak0236o89va,"185 km WSW of Adak, Alaska",earthquake
54.2964,-162.7457,27.8,2.6,ak0236o7gkl,"75 km SE of False Pass, Alaska",earthquake
-1.0388,98.303,14.935,4.6,us7000j1zs,"Kepulauan Mentawai region, Indonesia",earthquake
54.0715,-164.2503,52.3,2.5,ak0236o10or,"100 km E of Akutan, Alaska",earthquake
53.94,-35.0776,10,4.7,us7000j1zl,Reykjanes Ridge,earthquake
53.8855,-35.0411,10,5.4,us7000j1zj,Reykjanes Ridge,earthquake
0.0685,170.0254,10,5.4,us7000j1zi,"Gilbert Islands, Kiribati region",earthquake
-9.1924,159.2936,10,4.7,us7000j46l,"72 km NW of Malango, Solomon Islands",earthquake
-2.4752,140.7244,22.365,4.9,us7000j1zc,"near the north coast of Papua, Indonesia",earthquake
-27.9547,-66.5814,171.453,4,us7000j1z9,"Catamarca, Argentina",earthquake
32.2203333,-115.2365,19.68,3.19,ci40153431,"6km W of Alberto Oviedo Mota, B.C., MX",earthquake
36.3015,-120.4271667,13.75,2.57,nc73828576,"19km NNW of Coalinga, CA",earthquake
18.64733333,-66.4505,18.32,2.65,pr71390788,"20 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
-57.7446,-25.1755,31.656,5,us7000j1yq,South Sandwich Islands region,earthquake
51.5836,178.6887,69.264,2.8,us7000j5y7,"Rat Islands, Aleutian Islands, Alaska",earthquake
42.4106,64.4461,9.855,4.4,us7000j1yn,western Uzbekistan,earthquake
51.3911,179.5909,56.465,2.8,us7000j5y6,"266 km WSW of Adak, Alaska",earthquake
40.0958333,-121.0003333,8.03,2.78,nc73828546,"5km NNW of Indian Falls, CA",earthquake
54.8918,160.494,128.728,4.4,us7000j1yk,"96 km SE of Atlasovo, Russia",earthquake
18.72383333,-67.46833333,9.73,3.15,pr71390768,"46 km NW of Aguadilla, Puerto Rico",earthquake
41.8053333,-111.936,8.35,2.45,uu60529097,"2 km NNW of Benson, Utah",earthquake
-57.6212,-25.0608,24.577,4.3,us7000j46e,South Sandwich Islands region,earthquake
-58.5854,-25.1398,30.097,4.6,us7000j1y8,South Sandwich Islands region,earthquake
-57.5329,-24.7122,10,4.1,us7000j46d,South Sandwich Islands region,earthquake
-24.1135,-66.8083,198.977,4.2,us7000j1xu,"51 km WNW of San Antonio de los Cobres, Argentina",earthquake
52.3738,-176.5056,204,2.6,us7000j5yg,"56 km N of Adak, Alaska",earthquake
-57.7447,-25.3787,33.147,5.3,us7000j1xn,South Sandwich Islands region,earthquake
41.7943333,-111.9201667,0.79,3.19,uu60529092,"1 km NE of Benson, Utah",earthquake
18.83083333,-67.43,5.22,2.85,pr71390728,Mona Passage,earthquake
36.2977,21.9191,10,4.2,us7000j1xi,"55 km S of Koróni, Greece",earthquake
32.325,-115.3311667,18.22,2.47,ci40153367,"13km WSW of Delta, B.C., MX",earthquake
31.62432781,-104.1197855,6.080151367,2.7,tx2023afhn,"46 km NW of Toyah, Texas",earthquake
-9.012,158.0908,10,4.4,us7000j467,"170 km SE of Gizo, Solomon Islands",earthquake
36.3063,22.0519,10,4.1,us7000j1wx,"54 km S of Koróni, Greece",earthquake
38.3049,-30.2982,10,4.5,us7000j1wq,"140 km W of Castelo Branco, Portugal",earthquake
55.8483,-149.2191,11.536,3.3,us7000j1zf,Gulf of Alaska,earthquake
60.9035,-150.5032,45.5,2.8,ak0235a289d,"10 km ESE of Point Possession, Alaska",earthquake
50.4997,-174.9753,2.7,2.5,ak02359yssi,"191 km SE of Adak, Alaska",earthquake
0.8166,-29.2224,10,5.5,us7000j1w3,central Mid-Atlantic Ridge,earthquake
52.1322,-172.5041,60.2,2.5,ak02359bxzq,"116 km E of Atka, Alaska",earthquake
-2.4596,140.7484,26.757,5,us7000j1vz,"8 km NNE of Jayapura, Indonesia",earthquake
-37.6369,175.6867,10,5,us7000j1vk,"20 km NNW of Matamata, New Zealand",earthquake
-4.6561,152.5,66.53,4.6,us7000j45x,"New Britain region, Papua New Guinea",earthquake
-2.9351,134.2411,10.49,4.6,us7000j1um,"147 km WNW of Nabire, Indonesia",earthquake
50.7136,-174.7971,10,2.5,us7000j5p9,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
-2.8884,134.2964,9.754,4.6,us7000j1ug,"near the north coast of Papua, Indonesia",earthquake
-65.4071,178.8954,10,5.6,us7000j1u9,Balleny Islands region,earthquake
53.2242,-160.7722,10,2.6,us7000j5p7,"228 km SSE of King Cove, Alaska",earthquake
52.1285,-179.3716,144.3,2.5,ak023571ehx,"190 km W of Adak, Alaska",earthquake
11.8178,-86.9783,57.546,4.2,us7000j1ty,"50 km W of Masachapa, Nicaragua",earthquake
12.8244,-90.1479,10,4.6,us7000j1tw,"91 km SSW of Acajutla, El Salvador",earthquake
19.4895,-155.2671667,18.8,4,hv73293392,"6 km NW of Volcano, Hawaii",earthquake
48.3198,23.157,9.554,4.3,us7000j45y,"1 km ESE of Bilky, Ukraine",earthquake
52.079,-168.3708,10,3,us7000j5nz,"101 km SSE of Nikolski, Alaska",earthquake
-65.1572,179.3624,10,5.5,us7000j1tt,Balleny Islands region,earthquake
-2.4701,140.9095,24.294,5.1,us7000j1tl,"near the north coast of Papua, Indonesia",earthquake
-31.5565,-69.3157,120.995,4.5,us7000j1tg,"San Juan, Argentina",earthquake
60.1189,-150.3174,44.7,2.6,ak02355uivl,"46 km NE of Fox River, Alaska",earthquake
10.3339,125.9109,57.172,5,us7000j1td,"Leyte, Philippines",earthquake
56.1972,-149.6953,10,3,ak02354tduj,"222 km SE of Chiniak, Alaska",earthquake
-40.9373,-88.1001,10,4.8,us7000j1sw,West Chile Rise,earthquake
41.7976667,-111.9216667,5.44,2.66,uu60529057,Utah,earthquake
-3.9307,133.2745,30.815,4.8,us7000j1sr,"196 km NNE of Tual, Indonesia",earthquake
-17.9368,-178.3101,612.415,4.5,us7000j1sj,"251 km E of Levuka, Fiji",earthquake
40.2638,142.5972,42.121,5.1,us7000j1s3,"88 km NE of Miyako, Japan",earthquake
58.5106,-156.2819,177.7,2.6,ak02352iwsm,"29 km SE of King Salmon, Alaska",earthquake
53.7752,-165.4867,69.093,3.6,us7000j1ry,"44 km SSE of Akutan, Alaska",earthquake
40.1091667,-120.9998333,12.71,2.7,nc73828266,"5km SW of Greenville, CA",earthquake
53.4026,-166.9113,9.239,2.6,us7000j5mw,"58 km SSW of Unalaska, Alaska",earthquake
41.8058333,-111.9253333,7.43,2.82,uu60529032,"2 km N of Benson, Utah",earthquake
18.82683333,-65.035,16.12,3,pr71390653,"54 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
56.0346,-161.4005,208.1,2.8,ak02351c3mr,"12 km WNW of Nelson Lagoon, Alaska",earthquake
-56.2277,-122.47,10,4.6,us7000j45e,southern East Pacific Rise,earthquake
-16.9179,-72.4467,63.519,4.4,us7000j1r8,"22 km S of Quilca, Peru",earthquake
-2.5301,140.8763,35,4.3,us7000j45c,"17 km E of Jayapura, Indonesia",earthquake
19.22533333,-66.50166667,22.79,3.43,pr71390623,"84 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
45.8784,-27.6336,10,4.5,us7000j45b,northern Mid-Atlantic Ridge,earthquake
-20.8277,-177.8009,544.766,4.2,us7000j45i,Fiji region,earthquake
51.6497,178.7377,70,2.6,ak023502kym,"Rat Islands, Aleutian Islands, Alaska",earthquake
17.95783333,-66.845,18.44,2.61,pr71390618,"4 km SW of Indios, Puerto Rico",earthquake
18.5491,-66.8916,5,3.46,pr2023003000,"8 km NW of Camuy, Puerto Rico",earthquake
57.028,-147.8318,10.1,2.9,ak0234zzlh5,"275 km ESE of Chiniak, Alaska",earthquake
-18.2744,-70.0159,88.136,4.1,us7000j1qq,"37 km NE of Arica, Chile",earthquake
18.36983333,-66.343,60.2,3,pr71390583,"4 km NW of Corozal, Puerto Rico",earthquake
8.4265,126.6748,60.755,4.5,us7000j459,"37 km E of Hinatuan, Philippines",earthquake
-4.9837,144.3355,10,4.4,us7000j457,"88 km NE of Wabag, Papua New Guinea",earthquake
-22.1015,170.1577,10,4.5,us7000j458,"243 km ESE of Tadine, New Caledonia",earthquake
42.0714,80.8577,10,4.4,us7000j1qm,"109 km NNE of Aksu, China",earthquake
-23.4055,-174.5402,10,4.6,us7000j456,"233 km S of ‘Ohonua, Tonga",earthquake
3.6361,124.5139,250.613,4.4,us7000j454,Celebes Sea,earthquake
10.7847,95.0957,10,4.3,us7000j455,"274 km ESE of Port Blair, India",earthquake
35.5026667,-118.3831667,5.56,2.68,ci40153151,"14km SE of Bodfish, CA",earthquake
18.9597,145.067,566.521,4.3,us7000j1qj,"Pagan region, Northern Mariana Islands",earthquake
31.72723056,-104.5184535,5.10324707,2.6,tx2023adrx,"51 km SSW of Whites City, New Mexico",earthquake
10.8475,95.1111,10,4.1,us7000j453,"Andaman Islands, India region",earthquake
55.7896,-161.4362,186.9,2.5,ak0234yo6nl,"27 km SSW of Nelson Lagoon, Alaska",earthquake
-8.0831,107.9901,62.155,4.6,us7000j1q7,"81 km SSW of Kawalu, Indonesia",earthquake
31.1635,141.825,10,5.2,us7000j1pz,"Izu Islands, Japan region",earthquake
37.371,-118.368,5.96,3.06,nc73828121,"2km ENE of Bishop, CA",earthquake
-2.4043,140.7873,25.018,4.4,us7000j44k,"16 km NNE of Jayapura, Indonesia",earthquake
55.5136,162.0419,64.876,4.4,us7000j1pl,"84 km SSW of Ust’-Kamchatsk Staryy, Russia",earthquake
8.4451,126.8997,35,5.2,us7000j1pj,"60 km ENE of Barcelona, Philippines",earthquake
19.15916667,-66.522,15.3,3.21,pr71390553,"77 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
-7.5835,127.5134,170.482,4,us7000j44j,"118 km NNE of Lospalos, Timor Leste",earthquake
5.3792,97.0686,18.646,4.4,us7000j44m,"northern Sumatra, Indonesia",earthquake
40.5483,-29.3131,10,4.9,us7000j1p9,"196 km NE of Santa Cruz das Flores, Portugal",earthquake
-2.5003,140.9669,10.5,4.2,us7000j44l,"near the north coast of Papua, Indonesia",earthquake
-17.8422,-178.4887,571.691,4.3,us7000j44f,"233 km E of Levuka, Fiji",earthquake
3.5828,127.107,41.675,4.5,us7000j44e,"228 km NNW of Tobelo, Indonesia",earthquake
19.24449921,-155.4095001,33.83000183,2.92,hv73292287,"8 km ENE of Pāhala, Hawaii",earthquake
59.9725,-153.295,127.2,2.5,ak0233n6nn3,"49 km ENE of Pedro Bay, Alaska",earthquake
10.8133,91.5951,10,4.4,us7000j1nn,"156 km SW of Bamboo Flat, India",earthquake
18.20283333,-67.14466667,25.6,3.19,pr71390518,Puerto Rico,earthquake
30.2172,-41.962,10,5.2,us7000j1nh,northern Mid-Atlantic Ridge,earthquake
35.5106,25.8532,10,4,us7000j1nd,"29 km NNE of Eloúnda, Greece",earthquake
36.0239,139.8384,102.909,4.4,us7000j1n9,"6 km WSW of Iwai, Japan",earthquake
45.97,150.8058,98.77,5.3,us7000j1n1,Kuril Islands,earthquake
9.7538,-69.6312,10,4.5,us7000j1mr,"18 km ESE of El Tocuyo, Venezuela",earthquake
52.3363,-168.4659,39.882,4.3,us7000j1mp,"72 km SSE of Nikolski, Alaska",earthquake
-8.3498,112.6405,127.241,4.2,us7000j44a,"19 km S of Gongdanglegi Kulon, Indonesia",earthquake
12.6191,143.3343,69.938,4.5,us7000j449,"161 km WSW of Merizo Village, Guam",earthquake
-7.0518,125.3116,489.148,4.5,us7000j1mi,"169 km N of Dili, Timor Leste",earthquake
-65.2429,179.2554,10.015,4.9,us7000j44i,Balleny Islands region,earthquake
-9.0813,40.6115,10,4.3,us7000j448,"139 km NNE of Mtwara, Tanzania",earthquake
36.5797,142.4842,25.237,4.5,us7000j1mf,"152 km ESE of Iwaki, Japan",earthquake
51.8651,-175.1889,66.489,2.6,us7000j5ek,"77 km WSW of Atka, Alaska",earthquake
31.8534,131.5447,47.985,4.2,us7000j447,"13 km ESE of Miyazaki, Japan",earthquake
-19.9514,-174.3869,63.161,4.8,us7000j1m9,Tonga,earthquake
53.8527,-164.0014,29.044,2.6,us7000j5ej,"117 km SSW of False Pass, Alaska",earthquake
41.8071667,-111.951,6.98,2.57,uu60032349,Utah,earthquake
41.8068333,-111.9213333,0.65,2.54,uu60528987,"2 km NNE of Benson, Utah",earthquake
-20.5016,-178.4382,570.9,4.6,us7000j1m2,Fiji region,earthquake
51.3249,-179.536,32.116,4.2,us7000j1m1,"210 km WSW of Adak, Alaska",earthquake
52.2995,-175.8328,172.742,3,us7000j5ei,"72 km NE of Adak, Alaska",earthquake
17.98066667,-66.91666667,13.85,2.52,pr71390493,Puerto Rico region,earthquake
36.0965,21.6896,10,4.1,us7000j1lp,"80 km S of Methóni, Greece",earthquake
19.16066742,-155.3523407,29.54999924,2.75999999,hv73291812,"14 km ESE of Pāhala, Hawaii",earthquake
-31.3613,-68.2466,105.312,4.5,us7000j1li,"25 km ENE of San Martín, Argentina",earthquake
17.96133333,-67.00466667,8.09,2.85,pr71390453,"4 km ESE of La Parguera, Puerto Rico",earthquake
19.14566667,-67.251,32.02,3.09,pr71390433,"74 km NNW of San Antonio, Puerto Rico",earthquake
5.4736,97.1091,10,5.1,us7000j1l9,"northern Sumatra, Indonesia",earthquake
60.2614,-153.429,159.2,2.7,ak0233h8ty7,"49 km E of Port Alsworth, Alaska",earthquake
16.4131,-95.1513,80.334,4.1,us7000j1ky,"6 km ENE of Colonia Jordán, Mexico",earthquake
18.98283333,-67.18883333,16.43,3.3,pr71390418,"55 km N of San Antonio, Puerto Rico",earthquake
31.68706615,-104.413051,6.080151367,3.2,tx2023acno,"54 km S of Whites City, New Mexico",earthquake
51.4217,-177.8996,26,3,ak0233gftq3,"101 km WSW of Adak, Alaska",earthquake
40.5218333,-124.394,18.54,2.54,nc73827871,"12km WSW of Ferndale, CA",earthquake
-6.6864,144.5568,45.287,4.9,us7000j1kp,"76 km SE of Ialibu, Papua New Guinea",earthquake
31.6774117,-104.4135009,7.005639648,2.8,tx2023acnh,western Texas,earthquake
43.4289,-127.1909,10,3.9,us7000j1kj,off the coast of Oregon,earthquake
43.3825,-127.7533,10,3.4,us7000j1ks,"273 km W of Bandon, Oregon",earthquake
18.1705,-67.0625,27.06,2.48,pr71390413,"7 km ENE of Hormigueros, Puerto Rico",earthquake
41.1992,140.2131,153.502,4.1,us7000j1kf,"Hokkaido, Japan region",earthquake
52.6305,-168.9702,61,2.7,ak0233g12kr,"Fox Islands, Aleutian Islands, Alaska",earthquake
59.929,-151.5805,65.8,3.1,ak0233fzzfo,"8 km ESE of Happy Valley, Alaska",earthquake
35.7262,25.8468,10,4.3,us7000j1k7,"52 km NNE of Eloúnda, Greece",earthquake
59.8343,-153.4076,128,2.7,ak0233fhsrb,"39 km E of Pedro Bay, Alaska",earthquake
17.87983333,-66.958,7.72,3.14,pr71390393,"11 km SSW of Guánica, Puerto Rico",earthquake
40.4442,-29.3723,10,5.3,us7000j1jv,"185 km NE of Santa Cruz das Flores, Portugal",earthquake
40.5898,-29.3734,10,4.7,us7000j1jp,"195 km NE of Santa Cruz das Flores, Portugal",earthquake
52.8653,-162.1872,26.2,3.3,ak0233f9die,"235 km SSE of False Pass, Alaska",earthquake
17.96616667,-67.00916667,9.16,2.66,pr71390408,"4 km ESE of La Parguera, Puerto Rico",earthquake
17.94633333,-67.0085,10.55,2.88,pr71390378,"5 km SE of La Parguera, Puerto Rico",earthquake
17.9633,-67.0076,9,4.1,pr2023002000,Puerto Rico region,earthquake
63.1493,-150.4226,106.5,2.6,ak0233eycoy,"74 km NNE of Petersville, Alaska",earthquake
-24.0926,-66.9163,193.623,4.5,us7000j1jc,"62 km WNW of San Antonio de los Cobres, Argentina",earthquake
17.94966667,-66.91666667,15.7,2.48,pr71390338,"2 km SSW of Guánica, Puerto Rico",earthquake
-59.74,-25.8967,10,4.7,us7000j1iv,South Sandwich Islands region,earthquake
36.4337,21.8037,40.846,4.6,us7000j1in,"42 km SSW of Koróni, Greece",earthquake
-22.3471,-179.5541,556.877,4.6,us7000j1iw,south of the Fiji Islands,earthquake
41.9421,142.5841,70.086,4.4,us7000j1im,"47 km SSE of Shizunai-furukawachō, Japan",earthquake
54.157,-164.3023,10,2.8,us7000j1ym,"96 km E of Akutan, Alaska",earthquake
52.1995,-168.2191,27.105,3.8,us7000j43r,"93 km SSE of Nikolski, Alaska",earthquake
27.5974,90.3069,35,4.4,us7000j1if,Bhutan,earthquake
17.94783333,-66.9085,12.69,2.8,pr71390323,Puerto Rico region,earthquake
54.4969,-159.5794,36.047,2.6,us7000j5l2,"110 km SSE of Sand Point, Alaska",earthquake
50.6602,-175.2714,10,2.8,us7000j5l8,"165 km SE of Adak, Alaska",earthquake
52.2686,-168.4544,35.262,2.9,us7000j5l7,"Fox Islands, Aleutian Islands, Alaska",earthquake
52.1725,-168.2849,25.816,2.9,us7000j5l1,"Fox Islands, Aleutian Islands, Alaska",earthquake
9.3909,126.0204,10.004,4.4,us7000j43q,"7 km NE of Cantilan, Philippines",earthquake
33.3975,-116.3898333,3.36,2.61,ci40152887,"16km N of Borrego Springs, CA",earthquake
10.5549,-62.3692,89.663,4.4,us7000j43p,"8 km WSW of Güiria, Venezuela",earthquake
52.3274,-168.3055,28.684,4.3,us7000j1hy,"Fox Islands, Aleutian Islands, Alaska",earthquake
-7.7534,123.2862,248.701,4.4,us7000j44n,"152 km NE of Maumere, Indonesia",earthquake
6.8279,-73.0877,153.952,4.3,us7000j43n,"10 km N of Jordán, Colombia",earthquake
-2.4906,140.7278,35,4.2,us7000j3yb,"4 km NNE of Jayapura, Indonesia",earthquake
19.3601,-65.7256,34,3.62,pr2023001004,Puerto Rico region,earthquake
37.0501,135.2338,368.953,4.3,us7000j1hk,Sea of Japan,earthquake
-6.1642,130.3662,110.639,4,us7000j3y7,"270 km WSW of Tual, Indonesia",earthquake
-4.5724,151.7111,151.332,4.4,us7000j3y8,"64 km SW of Rabaul, Papua New Guinea",earthquake
18.3643,-68.3946,78,3.81,pr2023001003,"22 km E of Boca de Yuma, Dominican Republic",earthquake
-19.0542,-177.6062,496.363,4.4,us7000j1hf,Fiji region,earthquake
52.1341,-170.3181,25.6,2.7,ak02320qjt4,"133 km SW of Nikolski, Alaska",earthquake
38.0399,72.3573,117.822,4,us7000j1hb,Tajikistan,earthquake
31.3366,140.9507,56.524,4.5,us7000j1hc,"Izu Islands, Japan region",earthquake
-21.3126,-67.2105,201.911,4.4,us7000j1h7,"102 km SSW of Uyuni, Bolivia",earthquake
29.7295,70.1934,10,4.3,us7000j1h6,"25 km NW of Dajal, Pakistan",earthquake
31.68425514,-104.421101,6.131567383,3.3,tx2023abqj,"54 km S of Whites City, New Mexico",earthquake
18.7635,145.3291,305.991,4.4,us7000j1gz,"Pagan region, Northern Mariana Islands",earthquake
15.7604,-92.0924,203.319,4.6,us7000j1gs,"6 km NNW of Verapaz, Mexico",earthquake
-3.4567,131.0209,10,4.5,us7000j1gt,"233 km E of Amahai, Indonesia",earthquake
2.0751,128.135,153.78,4.3,us7000j3y3,"40 km NNE of Tobelo, Indonesia",earthquake
40.6042,-29.1424,10,4.7,us7000j1gq,Azores Islands region,earthquake
40.409,-123.971,30.63,5.35,nc73827571,"15km SE of Rio Dell, CA",earthquake
19.14016667,-156.197,38.49,3.77,hv73290972,"46 km W of Hawaiian Ocean View, Hawaii",earthquake
-56.2046,-123.4337,10,5.8,us7000j1u6,southern East Pacific Rise,earthquake
-2.5298,140.8085,14.759,5.5,us7000j1g5,"near the north coast of Papua, Indonesia",earthquake
